"country","date","dny","jaro_leto_podzim_zima","population_density","population","tests_performed","confirmed_per_day","gdp_per_person","gini","mortaliy_under5","median_age_2018","Christianity","Islam","Hinduism","Judaism","rozdil_doziti","prumer_temp","pocet_hodin","max_vitr"
Mexico,"2020-06-13",vikend,"1",64.91462641,126190788,5619.0,4147,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-14",vikend,"1",64.91462641,126190788,4542.0,3427,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-15",pracovni_den,"1",64.91462641,126190788,13255.0,4599,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-16",pracovni_den,"1",64.91462641,126190788,12761.0,4930,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-17",pracovni_den,"1",64.91462641,126190788,12210.0,5662,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-18",pracovni_den,"1",64.91462641,126190788,11915.0,5030,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-19",pracovni_den,"1",64.91462641,126190788,11969.0,4717,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-20",vikend,"1",64.91462641,126190788,6267.0,5343,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-21",vikend,"1",64.91462641,126190788,4043.0,4577,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-22",pracovni_den,"1",64.91462641,126190788,12551.0,6288,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-23",pracovni_den,"1",64.91462641,126190788,12984.0,5437,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-24",pracovni_den,"1",64.91462641,126190788,12305.0,6104,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-25",pracovni_den,"1",64.91462641,126190788,12683.0,5441,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-26",pracovni_den,"1",64.91462641,126190788,13114.0,4410,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-27",vikend,"1",64.91462641,126190788,6702.0,4050,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-28",vikend,"1",64.91462641,126190788,5003.0,3805,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-06-29",pracovni_den,"1",64.91462641,126190788,14717.0,5432,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-01",pracovni_den,"1",64.91462641,126190788,14811.0,6741,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-02",pracovni_den,"1",64.91462641,126190788,13646.0,6740,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-03",pracovni_den,"1",64.91462641,126190788,14044.0,6914,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-04",vikend,"1",64.91462641,126190788,6430.0,4683,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-05",vikend,"1",64.91462641,126190788,5122.0,4902,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-06",pracovni_den,"1",64.91462641,126190788,15378.0,6258,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-07",pracovni_den,"1",64.91462641,126190788,15385.0,6995,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-08",pracovni_den,"1",64.91462641,126190788,14710.0,7280,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-09",pracovni_den,"1",64.91462641,126190788,14100.0,6891,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-10",pracovni_den,"1",64.91462641,126190788,14116.0,6094,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-11",vikend,"1",64.91462641,126190788,6826.0,4482,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-12",vikend,"1",64.91462641,126190788,5308.0,4685,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-13",pracovni_den,"1",64.91462641,126190788,16397.0,7051,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-14",pracovni_den,"1",64.91462641,126190788,15764.0,6149,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-15",pracovni_den,"1",64.91462641,126190788,16859.0,6406,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-16",pracovni_den,"1",64.91462641,126190788,16197.0,7257,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-17",pracovni_den,"1",64.91462641,126190788,16144.0,7615,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-18",vikend,"1",64.91462641,126190788,7998.0,5311,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-19",vikend,"1",64.91462641,126190788,5408.0,5172,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-20",pracovni_den,"1",64.91462641,126190788,17330.0,6859,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-21",pracovni_den,"1",64.91462641,126190788,16524.0,6019,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-22",pracovni_den,"1",64.91462641,126190788,16376.0,8438,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-23",pracovni_den,"1",64.91462641,126190788,15811.0,7573,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-24",pracovni_den,"1",64.91462641,126190788,15653.0,6751,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-25",vikend,"1",64.91462641,126190788,7334.0,5480,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-26",vikend,"1",64.91462641,126190788,5104.0,4973,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-27",pracovni_den,"1",64.91462641,126190788,16016.0,7208,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-28",pracovni_den,"1",64.91462641,126190788,16083.0,5752,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-29",pracovni_den,"1",64.91462641,126190788,15242.0,7730,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-07-30",pracovni_den,"1",64.91462641,126190788,15244.0,8458,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-01",vikend,"2",64.91462641,126190788,7293.0,4853,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-02",vikend,"2",64.91462641,126190788,4474.0,4767,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-03",pracovni_den,"2",64.91462641,126190788,14816.0,6148,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-04",pracovni_den,"2",64.91462641,126190788,15295.0,6139,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-05",pracovni_den,"2",64.91462641,126190788,14931.0,6590,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-06",pracovni_den,"2",64.91462641,126190788,14282.0,6717,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-07",pracovni_den,"2",64.91462641,126190788,14355.0,6495,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-08",vikend,"2",64.91462641,126190788,6887.0,4376,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-09",vikend,"2",64.91462641,126190788,4320.0,5558,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-10",pracovni_den,"2",64.91462641,126190788,15159.0,6686,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-11",pracovni_den,"2",64.91462641,126190788,14988.0,5858,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-12",pracovni_den,"2",64.91462641,126190788,14371.0,7371,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-13",pracovni_den,"2",64.91462641,126190788,14297.0,5618,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-14",pracovni_den,"2",64.91462641,126190788,14095.0,6345,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-15",vikend,"2",64.91462641,126190788,6523.0,4448,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-16",vikend,"2",64.91462641,126190788,4258.0,3571,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-17",pracovni_den,"2",64.91462641,126190788,14633.0,5506,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-18",pracovni_den,"2",64.91462641,126190788,14912.0,5792,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-19",pracovni_den,"2",64.91462641,126190788,14211.0,6775,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-20",pracovni_den,"2",64.91462641,126190788,13077.0,5928,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-21",pracovni_den,"2",64.91462641,126190788,14179.0,6482,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-22",vikend,"2",64.91462641,126190788,6531.0,3948,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-23",vikend,"2",64.91462641,126190788,4200.0,3541,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-24",pracovni_den,"2",64.91462641,126190788,14720.0,4916,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-25",pracovni_den,"2",64.91462641,126190788,14675.0,5267,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-26",pracovni_den,"2",64.91462641,126190788,16345.0,6026,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-27",pracovni_den,"2",64.91462641,126190788,15662.0,5824,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-28",pracovni_den,"2",64.91462641,126190788,15469.0,5974,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-29",vikend,"2",64.91462641,126190788,7349.0,4129,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-08-30",vikend,"2",64.91462641,126190788,4243.0,3719,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-01",pracovni_den,"2",64.91462641,126190788,16074.0,4921,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-02",pracovni_den,"2",64.91462641,126190788,16148.0,5937,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-03",pracovni_den,"2",64.91462641,126190788,15543.0,6196,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-04",pracovni_den,"2",64.91462641,126190788,15311.0,6319,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-05",vikend,"2",64.91462641,126190788,6583.0,4614,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-06",vikend,"2",64.91462641,126190788,4042.0,3486,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-07",pracovni_den,"2",64.91462641,126190788,14929.0,5351,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-08",pracovni_den,"2",64.91462641,126190788,15811.0,4461,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-09",pracovni_den,"2",64.91462641,126190788,15233.0,5043,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-10",pracovni_den,"2",64.91462641,126190788,14920.0,5935,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-11",pracovni_den,"2",64.91462641,126190788,14209.0,5674,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-12",vikend,"2",64.91462641,126190788,6270.0,4408,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-13",vikend,"2",64.91462641,126190788,3812.0,3335,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-14",pracovni_den,"2",64.91462641,126190788,14836.0,4771,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-15",pracovni_den,"2",64.91462641,126190788,11105.0,4444,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-16",pracovni_den,"2",64.91462641,126190788,4381.0,3182,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-17",pracovni_den,"2",64.91462641,126190788,15020.0,4841,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-18",pracovni_den,"2",64.91462641,126190788,14594.0,5167,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-19",vikend,"2",64.91462641,126190788,6156.0,3542,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-20",vikend,"2",64.91462641,126190788,3686.0,2917,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-21",pracovni_den,"2",64.91462641,126190788,14505.0,4683,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-22",pracovni_den,"2",64.91462641,126190788,15149.0,4786,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-23",pracovni_den,"2",64.91462641,126190788,14340.0,5408,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-24",pracovni_den,"2",64.91462641,126190788,13685.0,5401,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-25",pracovni_den,"2",64.91462641,126190788,13910.0,5573,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-26",vikend,"2",64.91462641,126190788,6124.0,3886,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-27",vikend,"2",64.91462641,126190788,3702.0,3400,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-28",pracovni_den,"2",64.91462641,126190788,14960.0,4446,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-09-29",pracovni_den,"2",64.91462641,126190788,15179.0,5053,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-01",pracovni_den,"3",64.91462641,126190788,13533.0,4775,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-02",pracovni_den,"3",64.91462641,126190788,13235.0,4863,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-03",vikend,"3",64.91462641,126190788,5608.0,3712,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-04",vikend,"3",64.91462641,126190788,3563.0,28115,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-05",pracovni_den,"3",64.91462641,126190788,13202.0,4828,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-06",pracovni_den,"3",64.91462641,126190788,14515.0,4580,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-07",pracovni_den,"3",64.91462641,126190788,14129.0,5300,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-08",pracovni_den,"3",64.91462641,126190788,13410.0,5532,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-09",pracovni_den,"3",64.91462641,126190788,13435.0,4308,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-10",vikend,"3",64.91462641,126190788,6033.0,3175,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-11",vikend,"3",64.91462641,126190788,4089.0,3542,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-12",pracovni_den,"3",64.91462641,126190788,14940.0,4295,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-13",pracovni_den,"3",64.91462641,126190788,16401.0,4056,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-14",pracovni_den,"3",64.91462641,126190788,15275.0,5514,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-15",pracovni_den,"3",64.91462641,126190788,14246.0,6751,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-16",pracovni_den,"3",64.91462641,126190788,15286.0,5447,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-17",vikend,"3",64.91462641,126190788,6658.0,4119,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-18",vikend,"3",64.91462641,126190788,4289.0,3699,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-19",pracovni_den,"3",64.91462641,126190788,18090.0,5788,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-20",pracovni_den,"3",64.91462641,126190788,18685.0,6845,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-21",pracovni_den,"3",64.91462641,126190788,17931.0,6612,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-22",pracovni_den,"3",64.91462641,126190788,17859.0,6604,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-23",pracovni_den,"3",64.91462641,126190788,17417.0,6025,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-24",vikend,"3",64.91462641,126190788,7043.0,4360,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-25",vikend,"3",64.91462641,126190788,4612.0,4166,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-26",pracovni_den,"3",64.91462641,126190788,19135.0,5942,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-27",pracovni_den,"3",64.91462641,126190788,19440.0,5595,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-28",pracovni_den,"3",64.91462641,126190788,18309.0,5948,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-29",pracovni_den,"3",64.91462641,126190788,17628.0,6000,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-10-30",pracovni_den,"3",64.91462641,126190788,14999.0,6151,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-01",vikend,"3",64.91462641,126190788,3720.0,3763,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-02",pracovni_den,"3",64.91462641,126190788,9356.0,5250,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-03",pracovni_den,"3",64.91462641,126190788,17190.0,5225,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-04",pracovni_den,"3",64.91462641,126190788,16089.0,5567,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-05",pracovni_den,"3",64.91462641,126190788,15177.0,5931,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-06",pracovni_den,"3",64.91462641,126190788,12043.0,6810,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-07",vikend,"3",64.91462641,126190788,5276.0,5887,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-08",vikend,"3",64.91462641,126190788,3691.0,4960,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-09",pracovni_den,"3",64.91462641,126190788,12195.0,5746,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-10",pracovni_den,"3",64.91462641,126190788,11766.0,7646,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-11",pracovni_den,"3",64.91462641,126190788,11245.0,5658,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Mexico,"2020-11-12",pracovni_den,"3",64.91462641,126190788,12105.0,5558,10385.83,45.4,14.7,29.3,94.11,,,0.06,26.354,,,
Morocco,"2020-02-23",vikend,"0",80.72851893,36029138,1.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-02-24",pracovni_den,"0",80.72851893,36029138,1.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-02-25",pracovni_den,"0",80.72851893,36029138,1.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-02-26",pracovni_den,"0",80.72851893,36029138,2.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-02-27",pracovni_den,"0",80.72851893,36029138,2.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-03",pracovni_den,"0",80.72851893,36029138,4.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-04",pracovni_den,"0",80.72851893,36029138,2.0,1,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-05",pracovni_den,"0",80.72851893,36029138,7.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-06",pracovni_den,"0",80.72851893,36029138,10.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-07",vikend,"0",80.72851893,36029138,5.0,0,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-10",pracovni_den,"0",80.72851893,36029138,4.0,2,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-11",pracovni_den,"0",80.72851893,36029138,18.0,1,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-12",pracovni_den,"0",80.72851893,36029138,13.0,1,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-13",pracovni_den,"0",80.72851893,36029138,4.0,10,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-14",vikend,"0",80.72851893,36029138,29.0,11,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-15",vikend,"0",80.72851893,36029138,20.0,1,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-16",pracovni_den,"0",80.72851893,36029138,39.0,9,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-17",pracovni_den,"0",80.72851893,36029138,38.0,11,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-18",pracovni_den,"0",80.72851893,36029138,90.0,14,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-19",pracovni_den,"0",80.72851893,36029138,53.0,14,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-20",pracovni_den,"0",80.72851893,36029138,94.0,19,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-21",vikend,"0",80.72851893,36029138,73.0,19,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-22",vikend,"0",80.72851893,36029138,90.0,28,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-23",pracovni_den,"0",80.72851893,36029138,159.0,27,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-24",pracovni_den,"0",80.72851893,36029138,69.0,55,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-25",pracovni_den,"0",80.72851893,36029138,140.0,50,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-26",pracovni_den,"0",80.72851893,36029138,211.0,70,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-27",pracovni_den,"0",80.72851893,36029138,562.0,57,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-28",vikend,"0",80.72851893,36029138,208.0,77,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-29",vikend,"0",80.72851893,36029138,297.0,77,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-03-30",pracovni_den,"0",80.72851893,36029138,478.0,61,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-01",pracovni_den,"1",80.72851893,36029138,445.0,54,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-02",pracovni_den,"1",80.72851893,36029138,279.0,83,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-03",pracovni_den,"1",80.72851893,36029138,286.0,128,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-04",vikend,"1",80.72851893,36029138,411.0,102,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-05",vikend,"1",80.72851893,36029138,527.0,99,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-06",pracovni_den,"1",80.72851893,36029138,256.0,64,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-07",pracovni_den,"1",80.72851893,36029138,333.0,91,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-08",pracovni_den,"1",80.72851893,36029138,315.0,99,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-09",pracovni_den,"1",80.72851893,36029138,631.0,74,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-10",pracovni_den,"1",80.72851893,36029138,856.0,97,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
Morocco,"2020-04-11",vikend,"1",80.72851893,36029138,709.0,116,3419.87,,22.2,29.1,0.06,99.94,,,30.689,,,
